Id,MSSubClass,MSZoning,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,SalePrice_log,MasVnrType,MasVnrArea,Electrical,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,MSZoning_labeled,LotShape_labeled,LandContour_labeled,Utilities_labeled,LotConfig_labeled,LandSlope_labeled,Neighborhood_labeled,Condition1_labeled,BldgType_labeled,HouseStyle_labeled,RoofStyle_labeled,RoofMatl_labeled,Exterior1st_labeled,Exterior2nd_labeled,ExterQual_labeled,Foundation_labeled,Heating_labeled,HeatingQC_labeled,CentralAir_labeled,KitchenQual_labeled,PavedDrive_labeled,SaleType_labeled,SaleCondition_labeled,MasVnrType_labeled,Electrical_labeled,BsmtQual_labeled,BsmtCond_labeled,BsmtExposure_labeled,BsmtFinType1_labeled
658,70,RL,7200,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,1Fam,2Story,7,Gable,CompShg,Stucco,Wd Shng,TA,BrkTil,0,0,776,776,GasA,TA,Y,851,651,0,1502,0,0,1,1,3,1,TA,6,1,1,270,P,0,0,112,0,0,0,0,2,WD,Normal,149000,11.911701584927597,None,0.0,SBrkr,Gd,TA,No,Unf,3,3,1,0,4,1,6,2,0,5,1,1,11,15,3,0,1,4,1,3,1,8,4,2,4,2,4,4,6
659,50,RL,17503,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,6,Gable,CompShg,VinylSd,VinylSd,TA,CBlock,0,0,912,912,GasA,TA,Y,912,546,0,1458,0,1,1,0,3,1,TA,6,1,1,330,Y,192,0,0,0,0,0,0,1,WD,Abnorml,97500,11.487607656985938,None,0.0,SBrkr,TA,TA,No,Unf,3,3,3,0,4,0,12,0,0,0,1,1,12,13,3,1,1,4,1,3,2,8,0,2,4,4,4,4,6
660,20,RL,9937,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,1Story,5,Hip,CompShg,MetalSd,MetalSd,TA,PConc,637,0,849,1486,GasA,Ex,Y,1486,0,0,1486,1,0,1,0,3,1,TA,7,0,2,480,Y,0,0,0,0,0,0,0,3,WD,Normal,167000,12.025749091398891,None,0.0,SBrkr,TA,TA,No,BLQ,3,3,3,0,0,0,7,2,0,2,3,1,8,8,3,2,1,0,1,3,2,8,4,2,4,4,4,4,1
661,60,RL,12384,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,1Fam,2Story,7,Gable,CompShg,Plywood,Plywood,TA,CBlock,0,0,793,793,GasA,TA,Y,1142,793,0,1935,0,0,2,1,3,1,TA,7,1,2,550,Y,0,113,252,0,0,0,0,11,WD,Normal,197900,12.195517131590657,BrkFace,233.0,SBrkr,Gd,TA,No,Unf,3,3,3,0,1,0,14,2,0,5,1,1,9,10,3,1,1,4,1,3,2,8,4,1,4,2,4,4,6
662,60,RL,46589,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,8,Hip,CompShg,VinylSd,VinylSd,Gd,PConc,1361,180,88,1629,GasA,Ex,Y,1686,762,0,2448,1,0,2,1,4,1,Gd,8,1,3,711,Y,517,76,0,0,0,0,0,7,WD,Normal,402000,12.904207367601158,BrkFace,528.0,SBrkr,Gd,Gd,No,GLQ,3,1,3,0,1,0,15,2,0,5,3,1,12,13,2,2,1,0,1,2,2,8,4,1,4,2,1,4,2
663,20,RL,13560,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,Hip,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,0,0,1392,1392,GasA,Gd,Y,1392,0,0,1392,1,0,1,0,2,1,TA,5,2,2,576,Y,0,0,240,0,0,0,0,7,WD,Normal,110000,11.608235644774552,BrkFace,216.0,SBrkr,Fa,Fa,No,Unf,3,3,3,0,0,0,12,2,0,2,3,1,13,14,3,1,1,2,1,3,2,8,4,1,4,1,0,4,6
664,85,RL,10012,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,SFoyer,4,Gable,CompShg,Plywood,Plywood,TA,CBlock,920,180,38,1138,GasA,TA,Y,1181,0,0,1181,1,0,2,0,3,1,TA,6,0,2,588,Y,0,0,180,0,0,0,0,4,WD,Normal,137500,11.831379196088763,None,0.0,SBrkr,Gd,TA,Av,BLQ,3,3,3,0,4,0,7,2,0,6,1,1,9,10,3,1,1,4,1,3,2,8,4,2,4,2,4,0,1
665,20,RL,20896,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,1721,0,356,2077,GasA,Ex,Y,2097,0,0,2097,1,0,1,1,1,1,Ex,8,1,3,1134,Y,192,267,0,0,0,0,0,1,New,Partial,423000,12.955127458028414,None,0.0,SBrkr,Ex,TA,Mn,GLQ,3,1,3,0,1,0,21,6,0,2,1,1,12,13,2,2,1,0,1,0,2,6,5,2,4,0,4,2,2
666,60,RL,11194,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,1406,1406,GasA,Ex,Y,1454,482,0,1936,0,0,2,1,3,1,Gd,7,1,2,504,Y,188,124,0,0,0,0,0,11,WD,Normal,230500,12.348006141418841,BrkFace,40.0,SBrkr,Gd,TA,No,Unf,3,0,3,0,0,0,8,2,0,5,1,1,12,13,2,2,1,0,1,2,2,8,4,1,4,2,4,4,6
667,60,RL,18450,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,2Story,6,Flat,Tar&Grv,Plywood,Plywood,TA,CBlock,187,723,111,1021,GasA,TA,Y,1465,915,0,2380,0,0,2,1,3,1,TA,7,1,2,596,Y,0,265,0,0,0,0,0,8,WD,Abnorml,129000,11.76756768334381,BrkCmn,113.0,SBrkr,Gd,TA,No,LwQ,3,0,3,0,4,0,12,2,0,5,0,5,9,10,3,1,1,4,1,3,2,8,0,0,4,2,4,4,3
668,20,RL,8125,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,TA,PConc,1138,0,270,1408,GasA,Ex,Y,1679,0,0,1679,1,0,2,0,3,1,Gd,7,1,2,575,Y,224,42,0,0,0,0,0,10,WD,Normal,193500,12.173032791451973,BrkFace,258.0,SBrkr,Gd,TA,No,GLQ,3,3,3,0,4,0,20,2,0,2,1,1,6,6,3,2,1,0,1,2,2,8,4,1,4,2,4,4,2
669,20,RL,14175,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,1Fam,1Story,5,Gable,CompShg,CemntBd,Wd Sdng,TA,CBlock,988,0,200,1188,GasA,Gd,Y,1437,0,0,1437,1,0,1,1,3,1,TA,6,1,2,576,Y,304,0,0,0,0,0,0,11,WD,Normal,168000,12.031719258385396,None,0.0,SBrkr,TA,TA,No,Rec,3,3,0,0,0,1,19,2,0,2,1,1,5,14,3,1,1,2,1,3,2,8,4,2,4,4,4,4,5
670,30,RL,11600,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,MetalSd,TA,BrkTil,0,0,700,700,GasA,Ex,Y,1180,0,0,1180,0,0,1,0,2,1,Fa,5,1,1,252,Y,0,0,67,0,0,0,0,7,WD,Normal,137500,11.831379196088763,None,0.0,SBrkr,Fa,TA,No,Unf,3,3,3,0,4,0,6,2,0,2,1,1,8,8,3,0,1,0,1,1,2,8,4,2,4,1,4,4,6
671,60,RL,8633,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,193,0,545,738,GasA,Ex,Y,738,738,0,1476,1,0,2,1,3,1,Gd,7,0,2,540,Y,100,35,0,0,0,0,0,2,WD,Normal,173500,12.063932878369052,None,0.0,SBrkr,Gd,TA,No,GLQ,3,3,3,0,2,0,5,2,0,5,1,1,12,13,2,2,1,0,1,2,2,8,4,2,4,2,4,4,2
672,70,RH,6629,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,1Fam,2Story,6,Gambrel,CompShg,Wd Sdng,Wd Sdng,TA,BrkTil,551,0,121,672,GasA,TA,N,697,672,0,1369,1,0,2,0,3,1,TA,6,0,1,300,Y,147,0,0,0,0,0,0,7,WD,Normal,103600,11.54829260880752,None,0.0,SBrkr,TA,TA,No,BLQ,2,3,3,0,4,0,7,0,0,5,2,1,13,14,3,0,1,4,0,3,2,8,4,2,4,4,4,4,1
673,20,RL,11250,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,1Fam,1Story,6,Gable,CompShg,Plywood,Plywood,Gd,CBlock,767,0,441,1208,GasA,TA,Y,1208,0,0,1208,1,0,1,1,3,1,TA,6,1,2,546,Y,198,42,0,0,0,0,0,6,WD,Normal,165000,12.013700752882718,None,0.0,SBrkr,Gd,TA,No,ALQ,3,0,3,0,4,0,24,2,0,2,1,1,9,10,2,1,1,4,1,3,2,8,4,2,4,2,4,4,0
674,20,RL,14442,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,Hip,CompShg,CemntBd,CmentBd,TA,PConc,1186,0,291,1477,GasA,Ex,Y,1839,0,0,1839,1,0,2,0,3,1,Gd,7,2,2,416,Y,0,87,0,0,200,0,0,6,WD,Normal,257500,12.458774999085929,BrkFace,106.0,SBrkr,TA,TA,No,GLQ,3,3,3,0,4,0,6,2,0,2,3,1,5,5,3,2,1,0,1,2,2,8,4,1,4,4,4,4,2
675,20,RL,9200,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,892,0,244,1136,GasA,TA,Y,1136,0,0,1136,1,0,1,0,3,1,TA,5,1,1,384,Y,426,0,0,0,0,0,0,7,WD,Normal,140000,11.84939770159144,None,0.0,SBrkr,TA,TA,No,Rec,3,3,3,0,4,0,12,2,0,2,1,1,6,6,3,1,1,4,1,3,2,8,4,2,4,4,4,4,5
676,160,RL,2289,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,6,Gable,CompShg,Plywood,Brk Cmn,TA,CBlock,311,0,544,855,GasA,TA,Y,855,586,0,1441,0,0,2,1,3,1,TA,7,1,2,440,Y,28,0,0,0,0,0,0,4,WD,Normal,148500,11.908340237224891,None,0.0,SBrkr,TA,TA,No,ALQ,3,3,3,0,4,0,13,2,3,5,1,1,9,2,3,1,1,4,1,3,2,8,4,2,4,4,4,4,0
677,70,RM,9600,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,2Story,4,Gable,CompShg,AsbShng,Stucco,TA,BrkTil,0,0,1095,1095,GasW,Fa,N,1095,679,0,1774,1,0,2,0,4,2,TA,8,0,3,779,N,0,0,90,0,0,0,0,5,WD,Normal,87000,11.37366339763672,None,0.0,SBrkr,TA,Fa,No,Unf,4,3,3,0,4,0,17,2,0,5,1,1,0,12,3,0,2,1,0,3,0,8,4,2,4,4,0,4,6
678,30,RL,9022,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,Gd,BrkTil,0,0,768,768,GasA,Ex,Y,792,0,0,792,0,0,1,0,2,1,Gd,5,0,1,240,N,316,0,120,0,0,0,0,5,WD,Normal,109500,11.603679828238693,None,0.0,SBrkr,TA,TA,No,Unf,3,3,3,0,4,0,17,2,0,2,1,1,12,13,2,0,1,0,1,2,0,8,4,2,4,4,4,4,6
679,20,RL,11844,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,2046,2046,GasA,Ex,Y,2046,0,0,2046,0,0,2,1,3,1,Gd,7,1,3,834,Y,322,82,0,0,0,0,0,7,New,Partial,372500,12.827992316801751,Stone,464.0,SBrkr,Ex,TA,Mn,Unf,3,0,3,0,4,0,22,2,0,2,3,1,12,13,2,2,1,0,1,2,2,6,5,3,4,0,4,2,6
680,20,RL,9945,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,827,0,161,988,GasA,TA,Y,988,0,0,988,1,0,1,0,3,1,TA,5,0,2,572,Y,0,0,0,0,0,0,0,10,WD,Normal,128500,11.763684183317412,BrkFace,57.0,SBrkr,TA,TA,No,Rec,3,0,3,0,4,0,19,2,0,2,3,1,13,14,3,1,1,4,1,3,2,8,4,1,4,4,4,4,5
681,120,RL,8012,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,6,Gable,CompShg,Plywood,Plywood,TA,CBlock,543,119,261,923,GasA,TA,Y,923,0,0,923,0,0,2,0,2,1,TA,5,1,1,264,Y,80,0,0,0,0,0,0,5,WD,Normal,143000,11.870599909242044,None,0.0,SBrkr,Gd,TA,No,BLQ,3,3,3,0,4,0,20,2,4,2,1,1,9,10,3,1,1,4,1,3,2,8,4,2,4,2,4,4,1
682,50,RH,4500,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,Stucco,TA,BrkTil,182,0,611,793,GasA,Ex,Y,848,672,0,1520,0,0,1,0,3,1,TA,6,0,1,281,Y,0,0,56,0,0,0,0,7,WD,Abnorml,159434,11.979385322467598,None,0.0,SBrkr,TA,TA,No,Rec,2,1,0,0,4,0,18,2,0,0,1,1,12,12,3,0,1,0,1,3,2,8,0,2,4,4,4,4,5
683,120,RL,2887,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,TA,PConc,1003,0,288,1291,GasA,Ex,Y,1291,0,0,1291,1,0,1,0,2,1,Gd,6,1,2,431,Y,307,0,0,0,0,0,0,11,WD,Normal,173000,12.061046873479915,None,0.0,SBrkr,Gd,TA,Mn,GLQ,3,3,1,0,4,0,4,2,0,2,1,1,13,14,3,2,1,0,1,2,2,8,4,2,4,2,4,2,2
684,20,RL,11248,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,VinylSd,Gd,PConc,1059,0,567,1626,GasA,Ex,Y,1668,0,0,1668,1,0,2,0,3,1,Gd,7,1,3,702,Y,257,45,0,0,0,0,0,7,WD,Normal,285000,12.560244459250788,Stone,215.0,SBrkr,Gd,TA,Av,GLQ,3,0,3,0,0,0,5,2,0,2,3,1,12,13,2,2,1,0,1,2,2,8,4,3,4,2,4,0,2
685,60,RL,16770,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,1195,1195,GasA,Gd,Y,1195,644,0,1839,0,0,2,1,4,1,TA,7,0,2,486,Y,0,81,0,0,0,0,0,6,WD,Normal,221000,12.30591798049989,BrkFace,30.0,SBrkr,Gd,TA,No,Unf,3,1,3,0,1,0,15,2,0,5,1,1,12,13,2,2,1,2,1,3,2,8,4,1,4,2,4,4,6
686,160,RL,5062,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,TwnhsE,2Story,7,Gable,CompShg,HdBoard,HdBoard,Gd,CBlock,828,182,180,1190,GasA,Gd,Y,1190,900,0,2090,1,0,2,0,3,1,Gd,6,1,2,577,Y,219,0,0,0,0,0,0,9,WD,Normal,207500,12.24288661865289,None,0.0,SBrkr,Gd,TA,Mn,GLQ,3,0,3,0,1,0,22,2,4,5,1,1,6,6,2,1,1,2,1,2,2,8,4,2,4,2,4,2,2
687,60,FV,10207,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,874,874,GasA,Ex,Y,874,887,0,1761,0,0,3,0,3,1,Gd,7,0,2,578,Y,144,105,0,0,0,0,0,8,New,Partial,227875,12.336552511980964,None,0.0,SBrkr,Gd,TA,No,Unf,1,3,3,0,4,0,21,2,0,5,1,1,12,13,2,2,1,0,1,2,2,6,5,2,4,2,4,4,6
688,160,FV,5105,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,TwnhsE,2Story,7,Gable,CompShg,MetalSd,MetalSd,Gd,PConc,239,0,312,551,GasA,Ex,Y,551,551,0,1102,0,0,2,1,2,1,Gd,4,0,2,480,Y,0,60,0,0,0,0,0,3,WD,Normal,148800,11.910358401381128,None,0.0,SBrkr,Gd,TA,No,GLQ,1,1,3,0,2,0,21,2,4,5,1,1,8,8,2,2,1,0,1,2,2,8,4,2,4,2,4,4,2
689,20,RL,8089,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,1Fam,1Story,8,Gable,CompShg,MetalSd,MetalSd,Gd,PConc,945,0,474,1419,GasA,Ex,Y,1419,0,0,1419,1,0,2,0,2,1,Gd,7,1,2,567,Y,140,0,0,0,0,0,0,10,New,Partial,392000,12.8790171187726,BrkFace,0.0,SBrkr,Gd,TA,Av,GLQ,3,3,1,0,4,0,22,2,0,2,1,1,8,8,2,2,1,0,1,2,2,6,5,1,4,2,4,0,2
690,120,RL,7577,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,6,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,20,0,1342,1362,GasA,Ex,Y,1362,0,0,1362,0,0,2,0,2,1,Gd,6,1,2,460,Y,192,28,0,0,0,0,0,6,WD,Normal,194700,12.17921519136029,Stone,256.0,SBrkr,Gd,TA,Av,ALQ,3,0,3,0,0,0,16,2,4,2,1,1,12,13,2,2,1,0,1,2,2,8,4,3,4,2,4,0,0
691,120,RM,4426,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,697,0,151,848,GasA,Ex,Y,848,0,0,848,1,0,1,0,1,1,Gd,3,1,2,420,Y,149,0,0,0,0,0,0,5,WD,Normal,141000,11.856515169360305,BrkFace,147.0,SBrkr,Gd,TA,Gd,GLQ,4,3,3,0,4,0,5,2,4,2,1,1,12,13,2,2,1,0,1,2,2,8,4,1,4,2,4,1,2
693,60,RL,26178,IR1,Lvl,AllPub,Inside,Mod,Timber,Norm,1Fam,2Story,7,Hip,CompShg,MetalSd,MetalSd,Gd,PConc,965,0,245,1210,GasA,Ex,Y,1238,1281,0,2519,1,0,2,1,4,1,Gd,9,2,2,628,Y,320,27,0,0,0,0,0,4,WD,Normal,335000,12.721885810807203,BrkFace,293.0,SBrkr,Gd,TA,Gd,GLQ,3,0,3,0,4,1,23,2,0,5,3,1,8,8,2,2,1,0,1,2,2,8,4,1,4,2,4,1,2
694,30,RL,5400,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,TA,BrkTil,0,0,1073,1073,GasA,Ex,Y,1073,0,0,1073,0,0,1,0,2,1,TA,4,0,1,326,Y,0,0,112,0,0,0,0,12,WD,Abnorml,108480,11.594321103174222,None,0.0,SBrkr,TA,TA,No,Unf,3,3,3,0,0,2,17,2,0,2,1,1,8,8,3,0,1,0,1,3,2,8,0,2,4,4,4,4,6
695,50,RM,6120,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkTil,0,0,927,927,GasA,TA,Y,1067,472,0,1539,0,0,1,1,3,1,TA,5,0,2,576,Y,112,0,0,0,0,0,0,4,WD,Normal,141500,11.86005499606543,None,0.0,SBrkr,TA,TA,No,Unf,4,3,3,0,0,0,3,2,0,0,1,1,13,14,3,0,1,4,1,3,2,8,4,2,4,4,4,4,6
696,20,RL,13811,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,980,40,92,1112,GasA,Gd,Y,1137,0,0,1137,1,0,2,0,2,1,Gd,5,1,2,551,Y,125,0,0,0,0,0,0,7,WD,Normal,176000,12.078239274020289,BrkFace,72.0,SBrkr,Gd,Gd,No,GLQ,3,0,3,0,4,0,23,2,0,2,1,1,6,6,3,1,1,2,1,2,2,8,4,1,4,2,1,4,2
697,30,RM,6000,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Shng,TA,CBlock,616,0,0,616,GasA,Gd,Y,616,0,0,616,0,0,1,0,2,1,TA,4,0,1,205,Y,0,0,129,0,0,0,0,6,WD,Normal,89000,11.396391648714276,None,0.0,SBrkr,TA,TA,No,LwQ,4,3,3,0,4,0,3,2,0,2,1,1,13,15,3,1,1,2,1,3,2,8,4,2,4,4,4,4,3
698,20,RL,6420,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,TA,PConc,210,551,219,980,GasA,Fa,Y,1148,0,0,1148,0,1,1,0,2,1,TA,6,0,1,308,Y,0,0,0,0,0,0,0,9,WD,Normal,123500,11.72399643505017,None,0.0,FuseA,Ex,Gd,Mn,LwQ,3,0,3,0,4,0,7,2,0,2,1,1,13,14,3,2,1,1,1,3,2,8,4,2,0,0,1,2,3
699,20,RL,8450,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,TA,CBlock,553,117,224,894,GasA,Ex,Y,894,0,0,894,1,0,1,0,3,1,TA,5,1,1,336,Y,416,144,0,0,0,0,0,4,WD,Normal,138500,11.83862560460953,None,0.0,SBrkr,TA,TA,No,GLQ,3,3,3,0,4,0,19,5,0,2,1,1,8,8,3,1,1,0,1,3,2,8,4,2,4,4,4,4,2
700,120,FV,4282,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,7,Gable,CompShg,MetalSd,MetalSd,Gd,PConc,16,0,1375,1391,GasA,Ex,Y,1391,0,0,1391,0,0,2,0,2,1,Gd,5,0,2,530,Y,156,158,0,0,0,0,0,7,WD,Normal,196000,12.185869938212655,None,0.0,SBrkr,Gd,TA,Mn,GLQ,1,1,3,0,4,0,21,2,4,2,1,1,8,8,2,2,1,0,1,2,2,8,4,2,4,2,4,2,2
701,20,RL,14331,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,VinylSd,Gd,PConc,1274,0,526,1800,GasA,Ex,Y,1800,0,0,1800,1,0,2,0,3,1,Gd,7,1,3,765,Y,270,78,0,0,0,0,0,5,WD,Normal,312500,12.652359748158593,BrkFace,630.0,SBrkr,Ex,TA,Gd,GLQ,3,3,3,0,4,0,23,2,0,2,3,1,12,13,2,2,1,0,1,2,2,8,4,1,4,0,4,1,2
702,20,RL,9600,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,1Story,7,Hip,CompShg,HdBoard,HdBoard,TA,CBlock,0,0,1164,1164,GasA,TA,Y,1164,0,0,1164,0,0,1,1,3,1,TA,6,0,2,528,Y,0,0,0,0,0,0,0,7,COD,Normal,140000,11.84939770159144,BrkFace,168.0,SBrkr,TA,TA,No,Unf,3,3,3,0,4,0,14,2,0,2,3,1,6,6,3,1,1,4,1,3,2,0,4,1,4,4,4,4,6
703,60,RL,12438,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,1Fam,2Story,8,Hip,CompShg,VinylSd,VinylSd,Ex,PConc,0,0,1234,1234,GasA,Ex,Y,1264,1312,0,2576,0,0,2,1,4,1,Ex,10,1,3,666,Y,324,100,0,0,0,0,0,7,New,Partial,361919,12.799175708864519,BrkFace,466.0,SBrkr,Ex,Gd,No,Unf,3,0,3,0,4,0,22,2,0,5,3,1,12,13,0,2,1,0,1,0,2,6,5,1,4,0,1,4,6
704,190,RM,7630,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,2fmCon,2Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkTil,0,0,360,360,GasA,Gd,Y,1032,780,0,1812,0,0,2,0,4,2,Gd,8,1,2,672,N,344,0,40,0,0,0,0,5,WD,Normal,140000,11.84939770159144,None,0.0,SBrkr,Gd,TA,No,Unf,4,3,3,0,4,0,17,1,1,5,1,1,13,14,3,0,1,2,1,2,0,8,4,2,4,2,4,4,6
705,20,RL,8400,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,712,0,761,1473,GasA,Ex,Y,1484,0,0,1484,1,0,2,0,3,1,Gd,7,0,2,606,Y,0,35,0,144,0,0,0,5,WD,Normal,213000,12.269047444691562,BrkFace,109.0,SBrkr,Gd,TA,Av,GLQ,3,3,3,0,4,0,5,2,0,2,1,1,12,13,2,2,1,0,1,2,2,8,4,1,4,2,4,0,2
706,190,RM,5600,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,2fmCon,2Story,4,Hip,CompShg,VinylSd,Wd Shng,Fa,Slab,0,0,0,0,GasA,Fa,N,372,720,0,1092,0,0,2,0,3,2,Fa,7,0,0,0,N,0,0,0,0,0,0,3500,7,WD,Normal,55000,10.915088464214607,None,0.0,SBrkr,NA,NA,NA,NA,4,3,3,0,4,0,9,2,1,5,3,1,12,15,1,3,1,1,0,1,0,8,4,2,4,3,2,3,4
707,20,RL,115149,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,1Fam,1Story,7,Gable,CompShg,Plywood,Plywood,TA,CBlock,1219,0,424,1643,GasA,TA,Y,1824,0,0,1824,1,0,2,0,2,1,Gd,5,2,2,739,Y,380,48,0,0,0,0,0,6,WD,Normal,302000,12.618182296357007,Stone,351.0,SBrkr,Gd,TA,Gd,GLQ,3,1,2,0,1,2,4,2,0,2,1,1,9,10,3,1,1,4,1,2,2,8,4,3,4,2,4,1,2
708,120,RL,6240,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,8,Hip,CompShg,MetalSd,MetalSd,Gd,PConc,863,0,461,1324,GasA,Ex,Y,1324,0,0,1324,1,0,2,0,2,1,Gd,6,1,2,550,Y,192,38,0,0,0,0,0,12,WD,Normal,254000,12.445089546000673,BrkFace,176.0,SBrkr,Gd,TA,No,GLQ,3,3,3,0,4,0,16,2,4,2,3,1,8,8,2,2,1,0,1,2,2,8,4,1,4,2,4,4,2
709,60,RL,9018,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,Hip,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,728,728,GasA,Ex,Y,728,728,0,1456,0,0,2,1,3,1,Gd,8,1,2,400,Y,100,24,0,0,0,0,0,7,New,Partial,179540,12.09815330331068,None,0.0,SBrkr,Gd,TA,Av,Unf,3,0,3,0,4,0,8,2,0,5,3,1,12,13,2,2,1,0,1,2,2,6,5,2,4,2,4,0,6
